"CASE_STATUS","VISA_CLASS","AGENT_REPRESENTING_EMPLOYER","TOTAL_WORKERS","NEW_EMPLOYMENT","CONTINUED_EMPLOYMENT","CHANGE_PREVIOUS_EMPLOYMENT","NEW_CONCURRENT_EMP","CHANGE_EMPLOYER","AMENDED_PETITION","FULL_TIME_POSITION","PREVAILING_WAGE","PW_WAGE_LEVEL","H1B_DEPENDENT","WILLFUL_VIOLATOR","WORKSITE_STATE"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",57117,"Level II","Y","N","WI"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",85467,"Level II","Y","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",57637,"Level I","Y","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",68016,"Level II","Y","N","ND"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",38106,"Level II","N","N","MA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",63939,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96678,"Level IV","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",42328,"Level I","N","N","LA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",109242,"Level II","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",94266,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",107702,"Level I","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",62982,"Level II","Y","N","TN"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",76294,"Level II","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86320,"Level IV","N","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",66310,"Level III","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",69493,"Level II","Y","N","AZ"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",53747,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",53747,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",88982,"Level III","Y","N","IA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",69930,"Level II","Y","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",83429,"Level I","Y","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96325,"Level III","Y","N","IL"
"DENIED","H-1B","Y",1,0,1,0,0,0,0,"Y",108160,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",90459,"Level III","N","N","WI"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",87506,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",83699,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",107349,"Level IV","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",86466,"Level II","Y","N","DE"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",75837,"Level II","Y","N","IL"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",61963,"Level I","N","N","NE"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",169520,"Level IV","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",147597,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",91936,"Level III","N","N","KY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",98862,"Level III","N","N","OR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",67787,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",78666,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",10,2,2,2,0,2,2,"Y",164674,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",80912,"Level II","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",68349,"Level II","N","N","AR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",91354,"Level IV","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",90418,"Level III","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",94390,"Level II","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",101005,"Level II","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",154544,"Level IV","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",75733,"Level II","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",76856,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",98654,"Level III","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",56846,"Level I","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",108680,"Level IV","N","N","PA"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",79186,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",77397,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",3,0,1,1,0,1,0,"Y",104707,"Level I","N","N","PA"
"CERTIFIED","H-1B","Y",3,2,1,0,0,0,0,"Y",101566,"Level IV","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",57803,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",97178,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",69930,"Level I","N","N","VA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",62088,"Level II","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",85467,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",70949,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",45344,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",49005,"Level III","N","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",111176,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",101629,"Level IV","N","N","NH"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",117624,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",79102,"Level III","N","N","MN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",121181,"Level II","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",125590,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",91728,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",78562,"Level II","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",10,10,0,0,0,0,0,"Y",81245,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",75629,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",133806,"Level III","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",53747,"Level II","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",96366,"Level II","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",53747,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",53747,"Level II","N","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",66310,"Level III","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",102648,"Level II","N","N","MD"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",66518,"Level II","N","N","OR"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",87610,"Level II","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",123115,"Level IV","N","N","NC"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",103813,"Level II","Y","N","DE"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",98488,"Level III","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",98134,"Level III","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",71614,"Level II","Y","N","PA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",71614,"Level II","Y","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",91915,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",104790,"Level III","N","N","SC"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,1,0,0,0,0,"Y",63710,"Level I","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",99944,"Level IV","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",99029,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",80912,"Level II","N","N","IL"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",64480,"Level I","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",71802,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",31741,"Level I","N","N","MA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",42328,"Level I","N","N","MD"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",57221,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103376,"Level III","N","N","CO"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",78624,"Level II","N","N","RI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",72467,"Level II","N","N","KS"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96845,"Level IV","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",62192,"Level II","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",80662,"Level III","Y","N","FL"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",54517,"Level II","Y","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",74443,"Level II","N","N","NY"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",50918,"Level II","N","N","WA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,1,0,0,0,0,"Y",76003,"Level III","N","N","KY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,1,0,"Y",90917,"Level III","N","N","AR"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",71802,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",97594,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",95784,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",111280,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",113318,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103834,"Level III","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",84677,"Level II","N","N","VA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",73944,"Level IV","N","N","MI"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",34580,"Level I","N","N","TX"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,0,0,0,1,"Y",110032,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",97302,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",57470,"Level I","N","N","GA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",99362,"Level IV","N","N","MO"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103043,"Level III","N","N","NY"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",42016,"Level I","N","N","IN"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",88192,"Level II","N","N","ID"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",99819,"Level IV","Y","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",93933,"Level II","N","N","VA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",79373,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",171808,"Level IV","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",129605,"Level III","N","N","MD"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",51064,"Level I","N","N","UT"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",50731,"Level II","N","N","TN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",109242,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",93538,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",117624,"Level III","N","N","NJ"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",74256,"Level II","Y","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,1,0,0,0,0,0,"Y",38875,"Level I","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",84282,"Level II","N","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",87422,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",92206,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",96366,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",97344,"Level III","N","N","PA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",96179,"Level III","N","N","OH"
"DENIED","H-1B","Y",1,0,1,0,0,0,0,"Y",87152,"Level III","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",95638,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",85426,"Level II","N","N","TN"
"CERTIFIED","H-1B","Y",3,0,3,0,0,0,0,"Y",102669,"Level II","N","N","IN"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",97302,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",94827,"Level III","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",84885,"Level III","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86320,"Level I","N","N","CA"
"CERTIFIED","E-3 Australian","Y",1,0,1,0,0,0,0,"Y",103230,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",68723,"Level IV","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",107328,"Level IV","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",127837,"Level IV","N","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",109782,"Level IV","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",182686,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",90230,"Level IV","N","N","AR"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",93933,"Level II","N","N","VA"
"CERTIFIED-WITHDRAWN","H-1B","Y",20,5,5,0,0,5,5,"Y",81640,"Level II","Y","N","DC"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",54392,"Level I","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",219752,"Level IV","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","N",1,0,0,0,0,0,1,"Y",51064,"Level I","Y","N","NY"
"CERTIFIED","H-1B","Y",3,2,1,0,0,0,0,"Y",101566,"Level IV","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",73330,"Level I","N","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",47050,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",234104,"Level IV","N","N","CT"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",64314,"Level I","Y","N","CO"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",122283,"Level IV","N","N","MA"
"CERTIFIED","H-1B","Y",2,0,2,0,0,0,0,"Y",147597,"Level III","N","N","CA"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,0,0,1,0,0,0,"Y",42328,"Level I","N","N","WI"
"CERTIFIED-WITHDRAWN","H-1B","Y",1,1,0,0,0,0,0,"Y",96366,"Level II","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",84677,"Level II","N","N","MD"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",110178,"Level IV","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",70054,"Level III","Y","N","OR"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",119018,"Level IV","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",93642,"Level II","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",80413,"Level II","N","N","WA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",80850,"Level II","N","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",108056,"Level IV","N","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",90605,"Level IV","N","N","IL"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",94827,"Level III","N","N","WA"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",105768,"Level IV","N","N","AZ"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",94016,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",103376,"Level III","N","N","CO"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",77730,"Level II","N","N","NC"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",93642,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",85634,"Level IV","N","N","OH"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",70346,"Level II","N","N","NJ"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",51064,"Level I","Y","N","NY"
"CERTIFIED","H-1B","N",3,0,1,0,0,1,1,"Y",45074,"Level I","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",67621,"Level I","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",117624,"Level III","Y","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",76523,"Level II","N","N","AR"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",89482,"Level III","Y","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",51542,"Level I","N","N","OR"
"CERTIFIED","H-1B","Y",20,5,5,5,0,0,5,"Y",80912,"Level II","Y","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",88670,"Level II","Y","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",100880,"Level III","Y","N","MO"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",42328,"Level I","N","N","CT"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",103106,"Level II","N","N","CA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",70741,"Level II","N","N","TX"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",72779,"Level II","Y","N","OR"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",38106,"Level II","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",203154,"Level IV","N","N","CA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",37550,"Level III","N","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",143104,"Level IV","Y","N","CA"
"CERTIFIED","H-1B","Y",20,5,5,0,0,5,5,"Y",124051,"Level IV","Y","N","CA"
"CERTIFIED","H-1B","Y",3,0,3,0,0,0,0,"Y",76170,"Level II","N","N","FL"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",87610,"Level II","Y","N","PA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",81266,"Level II","Y","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",73091,"Level II","Y","N","AR"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",29141,"Level II","N","N","AZ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",110136,"Level II","Y","N","CA"
"DENIED","H-1B","Y",1,0,1,0,0,0,0,"Y",113318,"Level II","N","N","WA"
"WITHDRAWN","H-1B","Y",1,0,0,0,0,1,0,"Y",126901,"Level II","N","N","GA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",80850,"Level II","Y","N","TX"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",51189,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",77542,"Level II","Y","N","MN"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",85134,"Level II","Y","N","IL"
"CERTIFIED","H-1B","N",1,0,0,0,0,1,0,"Y",59509,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",132184,"Level III","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",75795,"Level II","Y","N","KS"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",138091,"Level III","N","N","CA"
"CERTIFIED","H-1B","Y",1,1,0,0,0,0,0,"Y",81286,"Level III","Y","N","NY"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",93538,"Level II","N","N","TX"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",165610,"Level IV","N","N","CA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",93933,"Level II","Y","N","VA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",61110,"Level I","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",83928,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",61110,"Level I","N","N","CA"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",72254,"Level II","Y","N","NJ"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",99674,"Level III","Y","N","VA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",100797,"Level IV","N","N","NM"
"CERTIFIED","H-1B","N",1,0,0,0,0,0,1,"Y",88483,"Level II","Y","N","TX"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",91270,"Level II","N","N","CA"
"CERTIFIED","H-1B","N",1,1,0,0,0,0,0,"Y",50627,"Level I","N","N","MA"
"CERTIFIED","E-3 Australian","N",1,0,1,0,0,0,0,"Y",75213,"Level III","N","N","NY"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",86382,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",91416,"Level III","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",61693,"Level I","N","N","TX"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",84240,"Level II","Y","N","GA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,0,1,"Y",123365,"Level IV","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",71802,"Level II","Y","N","TX"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",75670,"Level III","Y","N","OH"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",103501,"Level III","N","N","MA"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",38646,"Level I","N","N","FL"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",95638,"Level II","N","N","CA"
"DENIED","H-1B","Y",1,0,0,0,0,1,0,"Y",105893,"Level III","N","N","NC"
"CERTIFIED","H-1B","Y",1,0,1,0,0,0,0,"Y",109782,"Level IV","N","N","MI"
"CERTIFIED","H-1B","Y",1,0,0,0,0,1,0,"Y",78270,"Level IV","N","N","IL"
"CERTIFIED","H-1B","Y",1,0,0,1,0,0,0,"Y",74048,"Level II","N","N","WA"
"CERTIFIED","H-1B","N",1,0,1,0,0,0,0,"Y",50627,"Level I","N","N","MA"
